歌曲ID,歌单标题,创建者昵称,创建者id,介绍,歌曲数量,播放量,添加到播放列表次数,分享次数,评论数
6903127620,[FREE BEAT] 最顶的旋律说唱伴奏合集｜持更,Meecro,1871931984,介绍：	请按照制作人要求使用伴奏！！！		本歌单只收录free beat，欢迎各位制作人投稿，直接私信发我就行		希望每个追逐梦想的人都能走起来	,121,411161,1668,1011,16
5310111557,伤感说唱rap | 忘了是怎么开始,见青山t,1358261208,介绍：	你完美地躲过了所有正常操作		所以 该怎么找到你？	,73,1839873,15486,1232,52
6914154266,跳最酷的HipHop！HipHop经典街舞舞曲,King_Summer,3721016606,介绍：	Hip Hop街舞兴起于20世纪80年代的美国黑人青少年，是美国黑人“嘻哈文化”（Hip-Hop）的组成部分。		在学习hiphop舞蹈前要有扎实的基本功，并且每天都要抽时间做基本功的训练。在常规练习时要尽量加大运动...	,98,3812,44,1,12
=537367797,辣妹必备做个酷girl♥,kkkbaby_,357091992,介绍：	辣妹必备哦 超好听超拽！	辣辣辣 下个辣妹就是你啦❦	,1450,1964085,33803,363,136
5050058517,中国顶尖rap歌单,MorniN9_Star,1390125090,介绍：	绝对硬货 顶级说唱 颅内高潮 you feel me？	,67,552895,6736,26,21
6945815983,rapper的骚情话【持续更新】,Cast-Off-Music3,4987484153,介绍：	没有完美的开始，只有just do it！	,30,121895,2136,220,4
6848408077,《青岛OWL HIP-HOP CLUB蹦迪指南》,陈政委,395747438,介绍：	hip-hop Trap Pop EDM...	欢迎欣赏		Wechat:q1315888887	,266,7201,137,5,2
7087226842,第64届格莱美说唱类提名,Em高,293464576,介绍：	最佳说唱歌手 (1-5)	Best Rap Performance		最佳旋律说唱歌手 (6-10)	Best Melodic Rap Performance		最佳说唱歌曲 (11-15)	Best Rap Song		最佳说唱专辑 (16-20)	Best Rap Album	,20,2459,53,2,评论
5276995487,【说唱BEAT】高质量 | 说唱伴奏,欲望始终难抵你,2135907891,介绍：	假装看不见，却用余光看了上千遍	,78,260327,1397,515,2
6901115466,【说唱伴奏】诉说失恋&爱而不得,RONIN-MUSIC,5011035536,介绍：	在故事的结局，	听窗外下了一场大雨，	谢谢世界	和你	,39,197054,3401,1,评论
6600175210,爱意100%|情歌说唱,dazzd,381977701,介绍：	上榜请私信	,16,139820,3288,3558,326
6818649749,Swingman_z0,Swingman_z0,330933348,介绍：	Become each other's souls.	,384,757342,38804,203,159
6751729609,中国HipHop Music /中文说唱/Rap,flango,2069661587,介绍：	中国Hiphop music	优质中文说唱	,53,28554,367,2,1
6774385544,超好听的rap说唱歌单,对生活比个yeah,644434784,介绍：	我很燥	,91,106120,1253,5,4
7030290441,浪漫基因丨看年轻的诗人们诉说爱情！,欧阳鹏oyp,331324091,介绍：	感受下诗人们眼里天马行空的爱情！	,47,598889,8210,14,2
2689121653,【催眠麦克风】-ヒプノシスマイク -DRB,-YIMUYUZHI-,588775906,介绍：	催眠麦克风	ヒプノシスマイク	12人男性声优rap企划	【现在多加了两组 现在是18人】		故事背景	“H历史 使用武力的战争已经灭绝...		纠纷不是以枪支解决而是干涉人的精神的方式进行。		一种名为【催眠麦】的...	,87,61818,1425,15,19
5284723914,EMO/Melodic/Rap/Trap,野沢氷,436853280,介绍：	建议随机播放 没有歌词的歌有时间会上传歌词 封面本人	,454,204652,2823,280,101
6690619769,PANTHENIGHT熊猫团,2RE3SAN,249596865,介绍：	PANTHENIGHT熊猫团	JSACKSON王嘉尔	ICEK1NG杨长青	JSHEON庄珣	KARENCICI林凯伦	,78,32258,380,2,5
6941108017,「 Jazz Rap 」你会跳舞吗，我不会,Candytone,3922804768,介绍：	当再一次遇见你，我就明白这是在梦里。	,169,5118,149,0,评论
6957131349,Flow很好听的旋律说唱,少女的喜欢_,3277385997,介绍：	Flow很好听的旋律说唱	,175,173324,7083,9,评论
5286621454,「hiphop」必听曲目 跟着摇就完事了,Eleven-Z_,550574646,介绍：	专注于收录中文说唱必听曲目（考试必考）	,82,351849,2911,129,10
5437835142,得 饶 人 处 且 饶 舌,性言,4003541364,介绍：	饶 舌 好 才 能 舌 吻 好	,613,886660,16151,275,99
6974378476,【Drill 生 梦 死】,蒙疆凶奴,30142066,介绍：	哪那么多废话Drill起来就完事了！	,123,1640,76,2,9
5246212244,说唱新世代 坠吊的！！,阮吱吱,436974651,介绍：	×××無×××		持续更新ing	缺失歌曲(第Ⅺ期→第Ⅰ期)	求求网易云爸爸gkd！！！		Ⅺ	返老还童-圣代	是我-懒惰	世界以痛吻我-惰椒沙丁鱼队	美杜莎庄园-三个队长队	给说唱新世代参赛选手的一封建议信-地天队	生命...	,51,538568,8081,65,56
6751386942,浪漫Rap丨开口心动的说唱情话,少女的喜欢_,3277385997,介绍：	最美的情话	我想要的自始至终不过一个你罢了	,86,855505,1488,13,4
6816005335,甜甜的宝藏女孩必备的rapper情话,Cast-Off-Music3,4987484153,介绍：	甜甜的宝藏女孩必备的rapper情话	,99,780140,8279,284,42
4996042482,免费| beat 情歌专用,SEA丶川,2114791118,介绍：	免费又好听的说唱伴奏，希望你们会喜欢	,864,168301,2423,45,5
2530617246,用rap整理情绪,是平凡的帆,533298390,介绍：	希望你可以永远年轻永远热泪盈眶	,97,411304,7986,59,18
6745082492,Digi Ghetto,模拟人類,417329868,介绍：	lit	,336,2157,23,0,评论
6749996683,甜蜜説唱：最怕rapper唱情歌,来杯可乐好吗_u70w,1645476178,介绍：	我的恋爱狙击枪已经对着你的头了		如果这一生我可以有999次好运，我愿意把997次都分给你，只留两次给自己，一次是遇见你，一次是永远陪伴着你。 从见到你的第一眼起，我的眸子里，就全是清澈的你。一想到能...	,37,7168,70,4,评论
2311480037,DRB-ヒプノシスマイク-公式（持续更新）,万事胜意_鸦,587531866,介绍：	音楽原作キャラクターラッププロジェクト『ヒプノシスマイク』1st Full ALBUM 発売中5th2020年3/28.29メットライフドーム過去の WEB 記事はファボ覧に		*中王区*		±東方天乙統女OTOME TOHOTEN	CV：小林ゆう...	,144,1772410,29503,531,247
5395214137,trap，hiphop合集一 | 嘻哈一种生活的态度,Wdtfts,262060227,介绍：	"生命是一团欲望，欲望不能满足便痛苦，满足便无聊，人生就在痛苦和无聊之间摇摆。"	,125,65800,902,7,12
4952648595,【歐美】Trap/旋律說唱（切歌算我輸）持更,FsioruniQ,617551574,介绍：	Travis Scott，Gunna，6ix9ine，Tyga，Melly，Lil skies，lil xan，x，drake，kanye等，会更新（都是旋律性极强的歌曲，请用身体融入这个歌当中，有很多风格哦。）	,240,415550,8144,71,62
5023733422,『说唱新世代』全收录,小薛鸭鸭,411677567,介绍：	《说唱新世代》是哔哩哔哩出品的说唱音乐类节目，节目将汇聚来自全国各地的rapper，齐聚“说唱基地”。他们将通过层层公演考核，以音乐创作和竞演表现，决出代表新世代发声的“世代表达者”。		节目由黄子...	,176,4675897,71266,333,218
6840459826,中文说唱热门单曲预测,苏方一杰,335703712,介绍：	一直都在预测失败的路上从未停歇...		只要你喜欢，它在你心中就是一首热门。	,41,307262,7695,2881,8
5277033213,超甜旋律说唱伴奏【Rap BEAT】,欲望始终难抵你,2135907891,介绍：	这世界偷偷偷帮着你书写出独特的着迷	,73,227844,1388,977,评论
6794559449,从我们的姜姜开始听起（写废+原版）,小董小董脑瓜嗡嗡,1414453786,介绍：	姜姜一定能够红到西海岸	,221,3648,254,2,8
6742718685,高质量旋律说唱 | 单曲循环系列,小小小小小阿宁,1536880752,介绍：	自己整理出来的高质量说唱歌曲，旋律都挺好听的，希望大家喜欢	,98,28298,986,103,34
6952219126,午 夜 失 眠 俱 樂 部 「拒绝Emo」,马可波罗堡-,4970468530,介绍：	午 夜 失 眠 俱 樂 部 「拒绝Emo」		再也不要Emo了 		要好好学习，好好吃饭，好好工作，好好变成最好的样子		每一首都是治愈Emo的兴奋剂	,82,666954,18007,287,12
5093904452,NBA 2k21 Soundtrack官方原声带,BigRed6,57813490,介绍：	当生活戛然而止，当怒火弥漫难熄，当告别不期而至.岁月带来不尽的悲伤，篮球却讲诉最好的故事。朝乾夕惕，登峰造极，那些散碎的光阴，皆能寂静欢喜。老骥伏枥，雏鹰啼鸣，那些深情的流年，皆是亘古芳华。时...	,83,225605,3270,43,29
6942269212,为你赴汤蹈火｜饶过舌却绕不过你,Cast-Off-Music3,4987484153,介绍：	饶过舌，绕过全世界，却绕不过你！！！	,39,132777,2323,219,13
6607580431,爱一个人很难|情歌rap,dazzd,381977701,介绍：	上榜请私信	,15,81260,919,931,1
5285408437,雷吉顿 | Reggaeton,云音乐说唱专区,3856379473,介绍：	起源于上世纪90年代的波多黎各，融合了牙买加Dancehall、hiphop、电子、bomba、plena（波多黎各传统音乐）等多元素音乐形式，歌曲内容涉及街头、情感、帮派、派对等等，鼓点特点非常适合跳舞，通常采用西班...	,42,29591,433,1,2
6902497768,姜云升歌曲汇总包括未发布 废歌 已下架,薛味皮卡姜,1582074747,介绍：	姜姜的歌汇总 持续更新 如果有下架的 记得私信我	,84,1607,64,0,评论
5464209724,【优质抒情beat】“如同清晨的一缕阳光”,RYI09,477851388,介绍：	Beat是指制作人通过鼓点、合成器乐器、采样等制作的伴奏。	Beat当中可能涉及制作人所创作的旋律，但这部分创作在嘻哈音乐中通常被归为制作的范畴。	如有需求请自行联系制作者，谢谢合作！	,588,31519,789,11,6
6675124658,中文说唱｜歌词里射向你的丘比特之箭,Flyyy_000,1552777579,介绍：	沉沦在你的眼神里	丘比特在我的嘴	我的歌词是爱神之箭	biu～百发百中 只向你来	,29,103175,721,15,2
6888681991,心碎Rap说唱｜再也找不到那个人一起听歌,Aricdontluv,86104955,介绍：	伤心的不是离别，是再也找不到那个人跟你一起听歌	歌单持续更新	,81,589313,6606,226,34
6719132650,PANTHEPACK,jcole999,1521035866,介绍：	TEAMWANG Records旗下神秘hiphop厂牌？Red Blood团体：王嘉尔.ICE.J.sheon.karencici.	该歌单专属于panthepack成员！！！	,18,61150,912,2,13
5252043632,说唱新世代 | 毕业快乐！！！,cckaito,370418682,介绍：	希望网易云争点气！！我要全部的版权！！	还差：	1期：奥利奥少年 江奈生	雨夜惊魂 圣代	2期：real life doggie 	就算你活在二次元 石玺彤	3期：有个霸王 30年代 精神大伙	懒狗代 00年代 没挂机	飞鸟 70年...	,53,762055,11802,72,69
5023777258,【FREE】抒情Beats|免费伴奏|你要的都在这,Stamford1905Bridge,399382457,介绍：	※希望这个歌单里的声音可以衬托你的情※	※歌单仅收录免费伴奏【FREE BEATS】	※欢迎私信或评论区投稿，使用伴奏请按伴奏规则使用	※ENJOY※	[投稿时请确定好投稿的伴奏风格符合歌单，否则不予收录]	※Am...	,703,348980,5640,74,17
6913850313,态度说唱 ‧ Soul rap ‧ 它让焦虑全部瓦解,酷洛米大人的飞行笔记,3949135857,介绍：	Hip-Hop Saved My Life！	说唱是有力量的。它的灵魂也许就是淡淡地讲，狠狠地唱，唱出心中所想，唱出社会不公，说唱有它的态度，是和平与爱，是Peace&Love。	一起感受Rap in China！	,35,202001,2418,25,38
=817194122,让人想恋爱的超甜rap,是你的橘子O,291447769,介绍：	在吗？有个甜甜的恋爱想跟你谈一下	,790,1713070,22604,317,88
5018304941,甜味Rap I 和你陷入浪漫循环,毅定是疯了,1383065166,介绍：	我们都会遇到甜甜的事甜甜的人，毕竟一切都有归途，就像行星属于宇宙，希望你们也能早点遇到甜甜的那个他(她)		要给生活加点糖!		有一个喜欢的人真是太好了，在我的世界正在崩塌 的时候还是想为了你努力一...	,96,4457673,48082,2416,240
6711480545,超炸的HipHop,二十五区时,3879723491,介绍：	Hiphop背景配乐	,66,6903,325,54,评论
3035129054,中文旋律说唱TOP30.给你最温柔的力量,程禅关,345418659,介绍：		要列新歌单了，希望各位粉丝歌手多多私信推荐和自荐！		直到2019.10.19为止，中文说唱市场仍然在蓬勃发展着，在歌曲中如果有听众热爱的旋律部分，歌曲会更受大部分人的喜爱。我筛选了30首各有特点，却同样...	,30,525792,5819,52,34
6794631604,Cardi B (卡迪·B),木槿汐_NiNi,1386924436,介绍：	必须要给我卡姐留一席之地。。	,21,25862,145,0,评论
6727583058,国内最顶级免费说唱伴奏/FreeBeat/RapBeat,tired----------,402329740,介绍：	收集国内实力最强的制作人的免费伴奏	欢迎投稿	,117,2455,44,0,2
7003489214,hood Shanghai,hoodShanghai,595438055,介绍：	TAXX旗下HOOD店 不定时更新	,7,4555,64,3,3
7002732672,旋律rap | 精选说唱伴奏 | 国产说唱beat,用户quanzai19830612-,2103611206,介绍：	不管天气怎样，给自己的世界一片晴朗 	不管季节变换，让自己的内心鸟语花香	,336,203337,1597,0,3
6861444823,失眠诊所 | 藏在深夜里的秘密,KIND_CL,354868458,介绍：	“因为没有梦想所以每天叫醒自己的只是闹钟”		失眠障碍是一种常见的睡眠障碍，是指尽管有适当的睡眠机会和睡眠环境，仍然对睡眠时间和（或）睡眠质量不满意，且影响日间社会功能的一种主观体验。	,39,546263,2728,10,10
2841424429,脏标E大赏【续更】,Linskual,534084850,介绍：	E就是explicit		代表这首歌带脏话且没消音		歌词露骨		看起来酷		听起来更酷		嘻哈中很常见		翻译也调皮的不行		ps：		续更		顺便普及一下其他歌名后缀的意思：		acoustic- 不插电版本		remix- 授权的改编...	,2930,2238397,46547,745,543
6636721453,Emo Rap｜往事堆砌的人生自述,worldindeed,3257045722,介绍：	EmoRap是一种用舒缓且悲伤的音乐作为铺垫		一般前奏非常的长		但到演唱时突然就瞬间释放情感歌手的声音以及歌词也非常的致郁		心碎、沮丧、自卑和自赎		给人的感觉就很颓废		大家要积极正确欣赏这类音乐		...	,36,77740,813,30,15
6984631497,santa是一只狐狸,小小茹rrr,3217246020,介绍：	rapper塔子哥	,6,1351,27,1,评论
6651381353,『超燃Rap』旋律好听的说唱,人间不及苦,394376631,介绍：	趁你现在还有时间 尽你自己最大的努力 努力做成你最想做的那件事 成为你最想成为的那种人 过着你最想过的那种生活 也许我们始终都只是一个小人物 但这并不妨碍我们 选择用什么样的方式活下去 这个世界永远...	,63,739950,8530,38,16
2784851095,【说唱】法老/Jony J/ice paper…,D-Kyri,1510142771,介绍：	省略号还包括我异常喜爱也非常有才华的鬼卞老师还有直火帮等等。奥对忘了说，活死人我滴最爱！		大概就是收了一些我个人比较喜欢的歌。哈哈。随着我听的越来越久，种类也变得越来越多。		虽然有点迟，但是...	,314,588758,10367,80,178
6600158503,撩人心律|走心说唱,dazzd,381977701,介绍：	上榜请私信	,16,130580,3334,3605,345
7103863999,说唱|国产朋克摇滚说唱 pop punk宝藏库,芋泥大熊,566307490,介绍：	“这个歌单收录了大部分厉害的国产朋克风格歌曲”		喜欢听这种风格可以转发 关注		后续持续加歌		好歌可以私信发我		加歌单	,80,166797,4054,135,6
6800335663,新声狙击｜让你灵魂缴械的宝藏饶舌,硬地原创音乐榜,3242104111,介绍：	【硬地新歌Vol.17】&说唱特辑	集结了近两个月的宝藏说唱新声	快来听听有没有你的心头好	酷guy们，	听完这首黑泡再去睡！		/封面源自网络	,45,409645,3099,50,34
6600182205,温柔Rap|听rapper说情话,dazzd,381977701,介绍：	上榜请私信	,17,1711318,3332,3598,328
7002711876,精选 | 高质量说唱伴奏 | 说唱rap,用户quanzai19830612-,2103611206,介绍：	简单的活着，善良、率直、坦荡，去品位人生的韵味，享受人生的乐趣！	,336,204862,1463,0,2
6922008548,Dkuz纯享(为你们准备的),DkuzKI,1308328186,介绍：	有点杂 但都是宝藏哦	,94,10473,353,4,1
